Channel,Cons_12m,Cons_gas_12m,Forecast_discount_energy,Has_gas,Imp_cons,Margin_net,Net_margin,Origin,Pow_max,Churn,contract_modification_interval,contract_interval,price_off_peak_fix,price_mid_peak_fix,avg_price_annual,avg_price_6_months,avg_price_3_months
BB,21100,0,0,0,104.13,33,112.92,A,16.5,0,0,3,40.565968,16.226389,0.12433841886619727,0.12223771533795766,0.1199060007929802
FF,6942,0,0,0,91.31,20.36,94.35,A,12.5,0,0,5,44.26693,0,0.14985532810290655,0.14877556690147944,0.147599995136261
BB,3000,0,0,0,100.72,31.32,44.5,A,12.5,0,0,5,44.26693,0,0.1506431686381499,0.14925785788467952,0.14798299968242645
BB,6216,0,0,0,0,14.64,25.42,A,10.39,1,0,6,44.26693,0,0.14878475417693457,0.1477660025869097,0.14678800106048584
BB,10314,0,24,0,50.78,36.36,99.75,A,10.39,0,3,5,45.760933,0,0.1898028329014778,0.18871285447052547,0.1874379962682724
AA,10,0,0,0,0,21.52,0.16,B,13.2,0,0,5,44.26693,0,0.14985532810290655,0.14877556690147944,0.147599995136261
DD,24149,0,0,0,123.94,23.28,112.72,B,20.7,0,5,6,40.728886,16.291555,0.12389708558718364,0.12081357410975865,0.11759400367736816
BB,4305,0,0,0,0,23.76,47.17,B,11.5,0,0,6,44.26693,0,0.17051166792710623,0.16912028406347548,0.1677979975938797
FF,22051,14644,0,1,0,24.84,199.48,B,11,0,3,5,44.26693,0,0.14756874988476434,0.14638828592641012,0.14530425146222115
BB,5114,0,0,0,132.9,21.68,71.87,A,13.335,0,3,4,44.26693,0,0.14828783770402273,0.14733343252113887,0.1462080031633377
BB,1355,0,0,0,0,21.09,22.19,A,10.392,0,4,5,44.26693,0,0.14954767003655434,0.14747814621244157,0.14486850425601006
BB,9898,0,0,0,129.97,18.05,149.65,A,12.5,0,0,6,44.26693,0,0.15082200119892755,0.1496627139193671,0.14869149774312973
DD,6788,0,0,0,80.41,29.85,79.87,A,16.5,0,0,4,40.565968,16.226389,0.12524616780380407,0.12224771401711873,0.11991599947214127
BB,68467,0,0,0,0,21.34,153.82,A,10.392,0,4,6,44.26693,0,0.14751616368691126,0.14636785217693873,0.14509299397468567
BB,10508,0,0,0,151.09,33.12,86.61,B,13.2,0,5,6,44.26693,0,0.15055675183733305,0.1490114288670676,0.1475517489016056
DD,7293,0,0,0,168.81,18.72,103.86,B,13.2,0,0,6,44.26693,0,0.14995350440343222,0.14875243178435735,0.14770600199699402
BB,24402,0,0,0,247.05,3.24,314.7,E,17.321,0,3,4,40.565968,16.226389,0.1252752480407556,0.12281971318381173,0.12043174915015697
BB,52351,0,0,0,139.03,37.56,75.16,A,15,0,2,4,44.26693,0,0.14896858607729277,0.14721314396177018,0.1450122483074665
FF,4031,0,0,0,0,20.52,53.23,B,13.2,0,3,4,44.26693,0,0.15001683682203293,0.14828243213040487,0.1459745056927204
BB,5345,0,0,0,0,34.68,5.05,E,13.856,0,1,4,44.26693,0,0.1463684986035029,0.14533100170748575,0.14457900449633598
BB,9128,0,0,0,93.4,37.56,58,A,15,0,3,4,44.26693,0,0.150306752572457,0.14868114462920598,0.14697375148534775
BB,97277,0,0,0,0,22.52,63.13,E,13.856,0,0,4,44.26693,0,0.14985532810290655,0.14877556690147944,0.147599995136261
DD,9306,907,0,1,83.42,43.08,86.52,B,17.25,0,0,6,40.565968,16.226389,0.12433841886619727,0.12223771533795766,0.1199060007929802
BB,58800,0,0,0,0,33,21.9,A,13.164,1,0,5,44.26693,0,0.1699380005399386,0.16844028447355544,0.16711799800395966
BB,35154,0,0,0,75.29,31.16,85.82,A,19.72,0,1,4,40.565968,16.226389,0.12043908424675465,0.11813557360853467,0.11585400253534317
DD,16518,0,0,0,0,17.22,201.16,B,10.392,0,0,4,44.26693,0,0.14712800333897272,0.1461644321680069,0.14503250643610954
BB,14716,0,0,0,0,27.14,188.1,B,13.2,0,0,3,44.26693,0,0.14837058261036873,0.1473078578710556,0.14603300392627716
BB,16602,0,0,0,100.83,28.08,160.69,A,17.32,0,3,4,40.565968,16.226389,0.12474558564523856,0.1216677161199706,0.11933600157499313
BB,5990,0,0,0,69.72,12.14,79.08,A,12.5,0,0,6,44.26693,0,0.14968157932162285,0.14847771184785025,0.14742624759674072
BB,6239,0,0,0,54.91,23.73,80.94,A,20,0,3,4,40.565968,16.226389,0.12700275207559267,0.12412471430642265,0.12098449841141701
DD,4970,0,0,0,0,27.32,77.2,B,13.2,0,0,4,44.26693,0,0.1512171688179175,0.14986085891723633,0.14858600497245789
BB,24100,0,0,0,77.66,15,118.55,A,13.164,0,4,5,44.26693,0,0.15000933408737183,0.14826957029955729,0.14625349640846252
BB,3984,0,0,0,29.06,27.03,34.81,E,17.321,0,3,4,40.565968,16.226389,0.1269675853351752,0.12406442846570696,0.12087899819016457
AA,82900,0,0,0,83.06,30.22,40.28,B,13.2,0,0,4,44.26693,0,0.16999816770354906,0.16844028447355544,0.16711799800395966
BB,20280,6784,0,0,510.86,19.28,282.31,A,13.2,0,2,3,44.26693,0,0.14730783303578696,0.14622413899217332,0.14504699409008026
BB,2974,12488,0,1,0,7.8,11.01,A,10.392,0,3,4,44.26693,0,0.14652633294463158,0.14436300098896027,0.14303000271320343
FF,9030,0,0,0,0,16.92,127.65,A,10.392,0,4,5,44.26693,0,0.14727783699830374,0.1466710035290037,0.1458590030670166
BB,5127,0,0,0,0,22.89,71.58,A,13.856,0,1,4,44.26693,0,0.14677516495188078,0.14602814401899064,0.14579900354146957
FF,755,0,0,0,0,23.76,12.11,B,10.392,0,0,5,44.26693,0,0.15121008455753326,0.14986085891723633,0.14858600497245789
BB,5395,0,0,0,25.71,19.5,67.12,A,17.321,0,3,4,40.565968,16.226389,0.12760783545672894,0.12629628713641847,0.12601025216281414
BB,11706,0,0,0,0,27.32,101.88,A,13.2,0,0,4,44.26693,0,0.15055983265240988,0.14887485333851405,0.147599995136261
BB,11940,0,0,0,126.91,8.28,136.27,A,16.5,0,0,5,40.565968,16.226389,0.12204441924889882,0.11975185785974775,0.11766549944877625
FF,4285,0,0,0,0,10.08,56.48,A,10.392,0,4,5,44.44471,0,0.1475193314254284,0.14517242780753545,0.1435139998793602
DD,6444,0,0,0,186.29,34.27,86.52,B,15,0,3,4,44.26693,0,0.15176808337370554,0.1412842869758606,0.14017200469970703
BB,2332,0,30,0,0,36.48,29.06,E,10.392,0,3,4,45.760933,0,0.18972949807842573,0.18871285447052547,0.1874379962682724
BB,1575,0,0,0,11.22,19.2,14.73,A,10.39,0,0,4,44.26693,0,0.14991324519117674,0.14887485333851405,0.147599995136261
BB,19965,922111,0,1,178.42,23.62,275.41,A,17.5,0,0,6,40.565968,16.226389,0.1264915814002355,0.12397871272904533,0.12164700031280518
BB,65104,127510,0,1,0,23.4,272.72,A,10.392,0,3,5,44.26693,0,0.14549757788578668,0.14448913718972886,0.1437149941921234
BB,21942,0,0,0,0,11.42,151.21,A,13.2,0,5,6,44.26693,0,0.1461232528090477,0.1441934300320489,0.14313875138759613
FF,9135,0,0,0,205.81,15.12,98.45,A,13.2,0,4,5,44.44471,0,0.1502990797162056,0.14833556967122213,0.14591674879193306
BB,17036,0,0,1,134.94,13.1,142.39,A,10.392,0,0,6,44.26693,0,0.14831458404660225,0.1479499978678567,0.147599995136261
BB,18263,0,0,0,366.47,6.15,215.03,A,13.164,0,0,4,44.26693,0,0.148092250029246,0.1467995707477842,0.1455882489681244
BB,5285,0,0,0,71.08,16.44,73.35,A,13.856,0,2,4,44.26693,0,0.14840208242336908,0.14757857152393886,0.14678800106048584
BB,24136,0,0,0,0,21.78,83.52,B,13.2,0,0,7,44.26693,0,0.15001466994484267,0.14885728699820383,0.14788949862122536
FF,17651,0,0,0,0,3.56,211.19,B,13.2,0,5,6,44.26693,0,0.1476588323712349,0.14605656904833658,0.14428799599409103
BB,4461,0,0,0,47.69,20.43,58.61,A,15.1,0,3,4,40.565968,16.226389,0.12474841624498367,0.12139442563056946,0.11875499784946442
GG,15292,0,0,0,0,15.08,187.61,E,10.35,0,2,3,44.26693,0,0.14937199652194977,0.1481955690043313,0.14701999723911285
BB,17610,0,0,0,141.49,22.32,214.93,A,16.5,0,4,5,40.565968,16.226389,0.12310924753546715,0.1210767115865435,0.11874499917030334
AA,736,0,0,0,14.13,26.02,11.46,B,13.2,0,3,5,44.44471,0,0.15118883177638054,0.14986085891723633,0.14858600497245789
BB,8923,0,0,0,115.74,16.44,113.25,A,13.856,1,3,4,44.26693,0,0.14770849545796713,0.14509528236729757,0.1435379981994629
BB,17448,0,0,0,178.32,15.99,207.93,A,15.1,1,5,6,40.565968,16.226389,0.12394008288780849,0.12050671236855644,0.11817499995231628
BB,7584,0,0,0,155.6,11.84,95.93,A,10.392,0,6,7,44.26693,0,0.14745683471361795,0.14613100034849985,0.14485549926757812
BB,9089,117955,28,1,387.23,45.12,152.26,A,13.86,0,3,4,45.760933,0,0.18992183233300844,0.18871285447052547,0.1874379962682724
BB,33190,0,0,0,180.44,24,205.2,A,16,1,0,5,40.565968,16.226389,0.12433841886619727,0.12223771533795766,0.1199060007929802
FF,5960,0,0,0,207.27,19.48,80.54,B,13.856,0,4,5,44.26693,0,0.14849100137750307,0.14693471789360046,0.1458590030670166
BB,18958,0,0,0,0,4.77,238.05,A,25,0,5,6,40.728886,16.291555,0.1255064948151509,0.12284685352018901,0.12009974755346775
BB,20284,0,0,0,209.57,3.81,252.44,A,20,0,3,4,40.565968,16.226389,0.1258421695480744,0.12263257269348417,0.12098474986851215
DD,5286,0,0,0,58.3,16.92,65.93,A,10.39,0,5,6,44.26693,0,0.1486943339308103,0.14703428958143508,0.1458590030670166
BB,19897,0,0,0,50.58,21.66,73.29,A,19.2,0,4,5,40.565968,16.226389,0.12529958536227545,0.12233928697449821,0.11933600157499313
BB,21257,0,0,0,368.14,31.2,242.4,A,13.856,1,2,4,44.26693,0,0.14854333301385245,0.14782071539333888,0.14678800106048584
BB,7600,0,0,0,0,17.92,105.62,A,11,1,0,5,44.26693,0,0.14985532810290655,0.14877556690147944,0.147599995136261
BB,10415,0,0,0,1.04,20.8,0.59,A,10.52,0,0,5,44.26693,0,0.15058583517869314,0.14925785788467952,0.14798299968242645
BB,532,0,0,0,11.73,20.54,7.83,A,10.392,0,0,5,44.26693,0,0.15058583517869314,0.14925785788467952,0.14798299968242645
FF,7859,0,0,0,187.26,6.66,52.94,A,12.5,0,3,4,44.26693,0,0.15055416772762933,0.14873643006597245,0.14661825448274612
BB,60781,0,0,0,280.51,20.88,401.93,A,17.321,0,2,4,40.728886,16.291555,0.12443199815849464,0.12224771401711873,0.11991599947214127
DD,11272,0,0,0,0,29.76,157.99,B,13.2,0,0,6,44.26693,0,0.1479258326192697,0.14671485551765986,0.1454399973154068
BB,12861,0,0,0,126.45,9.92,155.6,B,19.8,0,6,7,40.565968,16.226389,0.12368582996229331,0.1209981409566743,0.11854450032114983
FF,1829,0,0,0,0,26.04,30.75,A,10.392,0,2,4,44.26693,0,0.1686047501862049,0.1661488562822342,0.1598834991455078
DD,2882,0,0,0,0,31.64,44.94,E,13.856,0,1,3,44.44471,0,0.15097466732064882,0.14986085891723633,0.14858600497245789
BB,14219,0,0,0,50.71,10.36,59.35,A,13.856,0,2,5,44.26693,0,0.14991324519117674,0.14887485333851405,0.147599995136261
BB,4298,9463,0,1,135.68,21.11,61.26,A,15,0,0,4,44.26693,0,0.14966682841380438,0.1484524245773043,0.147599995136261
BB,11301,0,0,0,146.54,19.28,143.47,A,13.2,0,2,3,44.26693,0,0.14536291733384132,0.14438357310635702,0.14339325204491615
BB,2055,0,0,0,0,34.68,28.15,A,13.856,0,4,5,44.26693,0,0.15070050209760666,0.14925785788467952,0.14798299968242645
BB,5782,0,0,0,0,32.92,102.82,A,20.78,0,3,4,40.565968,16.226389,0.12468250095844269,0.1212814279964992,0.11875499784946442
BB,1835,0,17,0,10.92,31.2,45.3,A,15,0,2,4,45.760933,0,0.18866850063204765,0.18768428478922164,0.18563799932599068
DD,16249,0,0,0,0,22.95,172.19,B,13.856,0,0,6,44.26693,0,0.14736483246088028,0.14632185229233333,0.14504699409008026
BB,8079,0,0,0,0,19.48,117.22,A,13.856,0,0,4,44.26693,0,0.14979741101463637,0.14867628046444484,0.147599995136261
DD,4098,0,0,0,0,12.36,59.54,B,10.392,0,5,6,44.26693,0,0.1497394951681296,0.14857699615614756,0.147599995136261
AA,4070,0,0,0,0,24.2,60.2,A,13.85,0,5,6,44.26693,0,0.14804158608118692,0.14547485751765116,0.1442354992032051
FF,3257,0,0,0,0,28.66,39.91,A,14.5,1,4,5,44.26693,0,0.15000933408737183,0.14826957029955729,0.14625349640846252
BB,20472,0,0,0,0,34.68,43.63,A,13.856,0,2,3,44.26693,0,0.15055675183733305,0.1490114288670676,0.1475517489016056
BB,4789,0,0,0,111.54,14.64,63.74,A,10.39,0,3,4,44.26693,0,0.14681524659196535,0.1458761372736522,0.14504699409008026
BB,8283,3911,0,1,0,20.34,73.5,A,14.49,0,1,4,44.26693,0,0.14966682841380438,0.1484524245773043,0.147599995136261
BB,10147,0,0,0,135.21,13.35,78.47,A,13.8,0,3,4,44.26693,0,0.14751174673438072,0.14475799884114945,0.1435139998793602
BB,8877,0,0,0,0,33.12,139.68,B,13.2,0,5,6,44.26693,0,0.15055675183733305,0.1490114288670676,0.1475517489016056
FF,3136,0,0,0,0,16.92,39.7,A,10.392,0,0,5,44.26693,0,0.17083566139141718,0.17004542265619552,0.16895799338817596
BB,16493,0,0,0,307.16,13.32,142.04,A,12.5,0,0,6,44.26693,0,0.1497394951681296,0.14857699615614756,0.147599995136261
BB,39802,0,0,0,648.22,31.2,285.56,A,13.856,0,5,6,44.26693,0,0.1654463323454062,0.164146859730993,0.16263975575566292
BB,2416,0,0,0,48.42,21.52,27.59,A,13.2,1,0,5,44.26693,0,0.14887133737405142,0.1479144309248243,0.14678800106048584
BB,1999,0,0,0,0,26.73,28.37,B,13.2,0,0,7,44.26693,0,0.1498646711309751,0.14860014617443085,0.14743950217962265
DD,6208,0,0,0,53.68,28.89,87.29,A,15.935,0,0,4,40.565968,16.226389,0.12524616780380407,0.12224771401711873,0.11991599947214127
BB,54072,0,28,0,0,36.48,37.46,A,10.392,1,3,4,45.760933,0,0.1898028329014778,0.18871285447052547,0.1874379962682724
AA,4100,0,0,0,0,17.32,57.01,B,10.35,0,4,5,44.26693,0,0.14933175345261893,0.1480240034205573,0.14582375437021255
FF,17142,0,0,0,456.46,2.6,133.93,B,20.7,0,4,5,40.565968,16.226389,0.1260410019507011,0.12280771455594472,0.12041299976408482
FF,6059,0,0,0,0,16.92,57.09,E,10.392,0,0,5,44.26693,0,0.16895716140667597,0.16950870837484086,0.16895799338817596
FF,19519,0,0,0,0,17.13,45.98,A,10.39,0,2,4,44.26693,0,0.14822016408046088,0.14726671150752477,0.1466659978032112
BB,4357,0,0,0,59.2,31.32,48.63,A,23.1,0,0,6,40.565968,16.226389,0.12671849876642227,0.12724885770252772,0.11817499995231628
BB,22464,0,0,0,0,25.7,156.76,A,13.856,0,3,4,44.26693,0,0.14888216803471246,0.1484678579228265,0.14719299972057343
FF,3158,0,25,0,0,21.56,32.07,A,10.39,1,4,5,45.760933,0,0.1895676665008068,0.187901714018413,0.18582824990153313
BB,11908,0,0,0,0,23.28,122.83,B,10.35,0,5,6,44.26693,0,0.16598799948891005,0.16435414126941136,0.16278499737381935
BB,1477,0,0,0,0,10.08,17.22,A,10.392,0,6,7,44.26693,0,0.14731741324067116,0.14442485570907593,0.14337049797177315
FF,10303,0,0,0,117.12,9.88,72.93,A,13.164,0,0,4,44.26693,0,0.15052200108766556,0.14914842801434652,0.14779149740934372
BB,3459,0,0,0,0,12.82,41.17,A,13.2,0,3,4,44.26693,0,0.14646941547592482,0.14426542818546295,0.14330600202083588
BB,5167,0,0,0,0,33.12,81.87,B,13.2,0,5,6,44.26693,0,0.15070050209760666,0.14925785788467952,0.14798299968242645
FF,35393,5362,0,1,0,31.2,333.66,A,13.856,0,2,3,44.26693,0,0.16608516623576483,0.16452071283544814,0.1630764976143837
AA,4927,0,0,0,0,14.64,28.07,B,10.392,0,0,6,44.26693,0,0.17069866135716438,0.16981056545461928,0.16895799338817596
FF,10269,0,0,0,0,17.6,111.72,B,13.2,0,0,6,44.26693,0,0.17034033437569937,0.16933628703866685,0.16868600249290466
BB,12820,0,0,0,0,2.8,146.17,A,10.39,0,4,5,44.26693,0,0.1474668321510156,0.14572742581367493,0.14371199533343315
BB,5738,0,0,0,0,27.32,90.68,A,13.2,0,0,5,44.26693,0,0.1512171688179175,0.14986085891723633,0.14858600497245789
BB,13379,0,0,0,0,17.62,86.03,A,12.5,0,1,4,44.26693,0,0.14966682841380438,0.1484524245773043,0.147599995136261
BB,8084,0,28,0,117.9,42.96,121.2,E,13.2,0,3,4,45.760933,0,0.18972949807842573,0.18871285447052547,0.1874379962682724
BB,8783,0,24,0,82.27,35.85,107.48,A,13.856,0,4,6,45.76093,0,0.1898324154317379,0.18835556932858058,0.18681274726986885
BB,2749,0,0,0,0,25.56,37.5,A,13.86,0,0,6,44.26693,0,0.16957291960716248,0.1691192856856755,0.1677969992160797
BB,10642,0,28,0,0,37.56,185.35,A,12.5,0,3,4,45.760933,0,0.18941816439231238,0.18871285447052547,0.1874379962682724
BB,2260,0,0,0,20.28,37.17,25.67,A,16.4,0,0,5,40.565968,16.226389,0.12417433597147465,0.12223771533795766,0.1199060007929802
AA,4616,0,0,0,0,18.62,51.15,B,13.2,0,0,6,44.26693,0,0.17069866135716438,0.16981056545461928,0.16895799338817596
BB,17788,0,0,0,173.3,30,220.56,A,20,1,2,5,40.565968,16.226389,0.12649975220362344,0.12422214448451996,0.12202125042676926
DD,287,0,0,0,0,34.68,4.34,B,13.856,0,0,6,44.26693,0,0.1496888374288877,0.14844786056450435,0.14717300236225128
AA,16738,2527,0,1,0,14.57,68.01,E,10.35,0,4,6,44.44471,0,0.17109591017166773,0.17000513630253927,0.16895799338817596
AA,5960,173315,0,1,75.33,33.12,99.41,B,13.2,0,5,6,44.26693,0,0.15120300029714903,0.14986085891723633,0.14858600497245789
BB,90714,0,0,0,22.74,23.72,39.95,E,15.001,0,2,3,40.565968,16.226389,0.12536008469760418,0.12244300012077604,0.11991599947214127
BB,4384,0,0,0,662.87,31.32,61.33,A,12.5,0,4,6,44.44471,0,0.15111049885551134,0.14986085891723633,0.14858600497245789
AA,37727,0,0,0,275.48,0.82,357.04,A,19.72,0,3,5,40.728886,16.291555,0.12307266953090827,0.12074742891958781,0.11860224790871143
BB,21472,0,0,0,264.02,13.98,259.46,A,13.15,1,3,4,44.26693,0,0.14632333566745123,0.1445364292178835,0.14330600202083588
FF,2430,0,0,0,19.39,29.37,30.78,B,15.2,0,4,5,40.565968,16.226389,0.12717136605219406,0.12496528668063027,0.12245550006628036
BB,2190,0,0,0,0,26.02,26.82,A,13.2,0,4,5,44.26693,0,0.14583766212066016,0.14442099630832672,0.14284049719572067
AA,5017,0,0,0,0,7.8,51.63,E,10.392,0,3,4,44.26693,0,0.14710016548633575,0.145346713917596,0.14330600202083588
AA,7003,0,0,0,0,19.11,79.88,E,10.35,0,0,6,44.26693,0,0.16995708271861076,0.16853928778852736,0.16721700131893158
BB,21418,12966,0,1,160.83,41.52,275.89,A,27.713,1,4,5,40.565968,16.226389,0.12479824821154277,0.1215827124459403,0.11913424916565418
BB,23504,0,0,0,37.65,27.42,50.15,A,15.5,0,0,4,40.565968,16.226389,0.12707208593686423,0.12424357235431671,0.12119249999523163
BB,10720,3939,0,1,0,14.92,151.44,E,11.25,0,0,4,44.26693,0,0.148372832685709,0.14728056958743505,0.14642999693751335
BB,21515,0,0,0,90.04,37.56,55.27,A,15,0,4,5,44.26693,0,0.14912166943152746,0.14762471616268158,0.14573249965906143
BB,29011,0,0,0,449,4.86,114.45,A,10.39,0,4,5,44.26693,0,0.16535966843366623,0.16354871434824808,0.1614459976553917
DD,5944,0,0,0,0,15.5,86.7,B,11,0,0,6,44.26693,0,0.14979741101463637,0.14867628046444484,0.147599995136261
DD,13478,0,0,0,354.68,29.76,122.71,E,14.49,0,0,4,44.26693,0,0.1684799169500669,0.16737928773675645,0.16605700552463531
DD,3100,0,0,0,0,27.28,38.34,B,13.856,0,5,6,44.26693,0,0.1491998371978601,0.1474604308605194,0.14544500038027763
FF,4661,0,0,0,116.9,13.4,60.86,A,13.856,0,2,4,44.26693,0,0.14840208242336908,0.14757857152393886,0.14678800106048584
AA,26228,0,0,0,216.62,0.9,242.28,B,20,0,4,5,40.565968,16.226389,0.12270566262304783,0.12006685457059316,0.11734899878501892
FF,8580,0,28,0,142.34,42.84,145.28,A,13.15,0,3,4,45.760933,0,0.18214549869298935,0.1762454275574003,0.1770867481827736
BB,4618,6995,0,1,42.92,21.66,59.47,A,16,0,0,4,40.565968,16.226389,0.1254740015914043,0.12263828622443336,0.11991599947214127
BB,46759,0,0,0,2.28,12.96,266.72,A,20.78,0,0,4,40.565968,16.226389,0.1269703352202972,0.12283357232809067,0.11991599947214127
AA,56596,0,0,0,0,22.44,45.11,B,13.8,0,0,6,44.26693,0,0.14985532810290655,0.14877556690147944,0.147599995136261
BB,21579,0,0,0,86.97,20.5,117.93,A,19.7,0,0,5,40.565968,16.226389,0.12763158480326334,0.12520271326814378,0.12287099659442902
AA,8525,0,0,0,0,21.38,83.18,B,10.35,0,4,5,44.26693,0,0.1670313353339831,0.16563628826822555,0.16431400179862976
FF,2940,0,0,0,0,34.68,50.52,A,13.856,0,0,5,44.26693,0,0.14598066608111063,0.14463385939598083,0.1433590054512024
DD,16456,117218,0,0,0,25.92,55.08,E,10.35,1,0,3,44.26693,0,0.14895792057116827,0.1480628592627389,0.14678800106048584
BB,25806,0,0,0,162.89,17.4,246.27,A,19,0,5,6,40.565968,16.226389,0.12241666515668233,0.1198742858001164,0.11759500205516815
BB,4126,0,0,0,107.06,26.2,64.29,A,15,0,0,6,44.26693,0,0.15054141854246458,0.14918171507971628,0.14784974977374077
FF,5421,0,0,0,0,13.4,23.67,A,13.856,0,0,5,44.26693,0,0.17042466128865877,0.16934085105146682,0.16854699328541756
FF,23455,0,0,0,163.94,25.92,286.08,E,17.321,1,3,4,40.728886,16.291555,0.12278724958499272,0.11992571609360832,0.11759400367736816
FF,11590,2058,0,1,0,21.78,82.64,B,13.2,0,0,6,44.26693,0,0.15070391818881035,0.14946028590202332,0.1483372487127781
BB,9688,0,0,0,42.14,45.27,66.64,A,25,0,0,4,40.565968,16.226389,0.12524616780380407,0.12224771401711873,0.11991599947214127
BB,6037,0,0,0,49.33,28.6,28.43,A,13.856,0,0,3,44.26693,0,0.1512171688179175,0.14986085891723633,0.14858600497245789
BB,8188,16341,0,1,0,21.11,139.9,A,15,0,0,4,44.26693,0,0.14831458404660225,0.1479499978678567,0.147599995136261
BB,58291,0,0,0,198.18,45.42,386.99,A,17.321,0,3,4,44.26693,0,0.15343749771515527,0.1549992859363556,0.16101500391960144
BB,26459,0,0,0,168.16,20.16,131.04,A,17.321,0,4,5,40.565968,16.226389,0.12581650105615458,0.12209114113024302,0.1200254987925291
BB,10315,0,0,0,0,9.4,43.3,A,12.5,0,2,5,44.26693,0,0.14968157932162285,0.14847771184785025,0.14742624759674072
AA,4790,0,0,0,0,12.82,68.81,B,13.2,0,0,6,44.26693,0,0.14968157932162285,0.14847771184785025,0.14742624759674072
BB,5782,0,0,0,65.16,44.91,73.05,E,19.8,0,0,4,40.565968,16.226389,0.1277973335236311,0.12571971437760762,0.12338799983263016
BB,29159,0,0,0,273.05,39.6,336.41,E,26.4,0,0,6,40.565968,16.226389,0.12433841886619727,0.12223771533795766,0.1199060007929802
FF,0,0,0,0,0,26.04,0,E,10.392,0,0,4,44.26693,0,0.15070050209760666,0.14925785788467952,0.14798299968242645
BB,24416,36645,0,1,198.94,19.31,307.26,A,25.097,1,2,4,40.728886,16.291555,0.12417599620918433,0.12212099879980087,0.11991599947214127
BB,20731,0,0,0,0,14.64,23.21,A,10.392,0,0,5,44.26693,0,0.14979741101463637,0.14867628046444484,0.147599995136261
BB,18352,0,0,0,0,3.56,146.07,E,13.2,0,4,5,44.26693,0,0.16962633281946182,0.1681122843708311,0.16654399782419205
BB,8330,0,0,0,0,31.22,128.08,A,13.86,0,3,5,44.26693,0,0.14549416427810988,0.1448007140840803,0.14365100115537643
AA,14774,0,0,0,81.68,18.86,67.66,A,15,1,6,7,44.26693,0,0.14682633305589357,0.14538042885916574,0.14336500316858292
BB,12788,840,0,1,59.77,6.21,146.12,A,19.8,0,5,6,40.565968,16.226389,0.12373691300551097,0.12108571188790458,0.1186977494508028
BB,4186,0,0,0,0,22.68,56.56,A,13,0,0,5,44.26693,0,0.15082200119892755,0.1496627139193671,0.14869149774312973
BB,10842,0,0,0,79.82,38.04,138.78,A,19.05,1,3,5,40.565968,16.226389,0.12448200148840745,0.12059228654418673,0.11827000230550766
BB,10895,0,0,0,264.74,23.4,155.65,A,10.39,0,0,3,44.26693,0,0.15008400132258734,0.14925785788467952,0.14798299968242645
BB,31767,0,0,0,0,12.98,174.52,A,15,0,0,5,44.26693,0,0.1470798353354136,0.14583328579153335,0.14470499753952026
BB,13619,0,0,0,35.14,19.2,16.49,A,10.392,0,2,4,44.26693,0,0.1480908344189326,0.1480628592627389,0.14678800106048584
BB,2454,0,0,0,0,26.02,25.15,B,13.2,0,6,7,44.26693,0,0.14905558650692305,0.14721314396177018,0.1450122483074665
BB,6372,0,0,0,57.9,11.24,89.44,A,15,0,3,6,44.26693,0,0.14991324519117674,0.14887485333851405,0.147599995136261
BB,100264,93479,0,1,0,5.55,147.52,A,11.9,0,4,5,44.26693,0,0.14617400243878365,0.14351114630699158,0.1425347551703453
